road_id,road_name,road_name1,START_LONGITUDE,START_LATITUDE,END_LONGITUDE,END_LATITUDE
R5370,集美北大道（东向西）右转灌新路（北向南）,集美北大道（东向西）右转灌新路（北向南）,117.977686,24.5835958,117.9738875,24.5826261
R5371,灌新路（北向南）右转集美北大道（西向东）,灌新路（北向南）右转集美北大道（西向东）,117.9729421,24.5861377,117.973115,24.585592
R5372,前场一路（北向南）右转灌新路（北向南）,前场一路（北向南）右转灌新路（北向南）,117.9775566,24.5786721,117.9768737,24.5785901
R5373,灌新路（南向北）右转前场一路（南向北）,灌新路（南向北）右转前场一路（南向北）,117.9771085,24.5767945,117.9771097,24.5774583
R5374,龙井东路（西向东）右转灌新路（北向南）,龙井东路（西向东）右转灌新路（北向南）,117.9725355,24.5775696,117.9734619,24.5772534
R5375,疑似错误路段,疑似错误路段,117.9654338,24.566615,117.9655193,24.5661685
R5376,疑似错误路段,疑似错误路段,117.9660351,24.5662375,117.9655792,24.5666235
R5377,立交桥,立交桥,118.2349674,24.5877785,118.2348095,24.5875715
R5378,立交桥,立交桥,118.229122,24.5851416,118.2285247,24.584905
R5379,立交桥,立交桥,118.2364049,24.5873137,118.2365529,24.5875268
R5380,翔安南路辅路（西向东）,翔安南路辅路（西向东）,118.2372875,24.5879432,118.2384711,24.5884375
R5381,翔安南路辅路（东向西）,翔安南路辅路（东向西）,118.2400571,24.5895352,118.2390823,24.5891671
R5382,翔安南路辅路（东向西）,翔安南路辅路（东向西）,118.2371044,24.5883349,118.2364574,24.5880806
R5383,立交桥,立交桥,118.2286269,24.5846548,118.2296281,24.5849131
R5384,立交桥,立交桥,118.2310119,24.5854184,118.2312738,24.5855214
R5385,立交桥,立交桥,118.2312738,24.5855214,118.2338645,24.5865384
R5386,蓬莱路（东到西）,蓬莱路（东到西）,118.2446767,24.5649102,118.2438715,24.564848
R5387,新澳路,新澳路,118.2377055,24.5656369,118.2376354,24.5653893
R5388,蓬莱路,蓬莱路,118.2383258,24.5649546,118.2381399,24.5650478
R5389,蓬莱路,蓬莱路,118.2376589,24.5638989,118.2377644,24.5640748
R5390,蓬莱路,蓬莱路,118.237184,24.5645924,118.2373585,24.5644923
R5391,蓬莱路（东向西）,蓬莱路（东向西）,118.2408642,24.5648597,118.2403402,24.5649339
R5392,蓬莱路（东向西）,蓬莱路（东向西）,118.2383258,24.5649546,118.237833,24.5649724
R5393,蓬莱路（东向西）,蓬莱路（东向西）,118.237833,24.5649724,118.2377254,24.564974
R5394,蓬莱路（东向西）,蓬莱路（东向西）,118.2377254,24.564974,118.2371953,24.564965
R5395,蓬莱路（东向西）,蓬莱路（东向西）,118.2371953,24.564965,118.2365467,24.5650305
R5396,蓬莱路（东向西）,蓬莱路（东向西）,118.2356666,24.5653652,118.235209,24.5655561
R5397,蓬莱路（西向东）,蓬莱路（西向东）,118.2351446,24.5654494,118.2353593,24.5651099
R5398,蓬莱路（西向东）,蓬莱路（西向东）,118.2353593,24.5651099,118.2358221,24.5648408
R5399,蓬莱路（西向东）,蓬莱路（西向东）,118.237184,24.5645924,118.2376614,24.5645753
R5400,蓬莱路（西向东）,蓬莱路（西向东）,118.2376614,24.5645753,118.2377929,24.5645776
R5401,蓬莱路（西向东）,蓬莱路（西向东）,118.2377929,24.5645776,118.2383486,24.5645613
R5402,蓬莱路（西向东）,蓬莱路（西向东）,118.2383486,24.5645613,118.2403743,24.564551
R5403,蓬莱路（西向东）,蓬莱路（西向东）,118.2331336,24.5671019,118.2336273,24.5668975
R5404,蓬莱路（东向西）,蓬莱路（东向西）,118.2337137,24.5669589,118.2333964,24.5673409
R5405,立交桥,立交桥,118.2172802,24.5548054,118.2169256,24.5551091
R5406,立交桥,立交桥,118.215747,24.5569423,118.2154727,24.5566307
R5407,环形道路掉头,环形道路掉头,118.217372,24.5570378,118.2173635,24.5574213
R5408,立交桥,立交桥,118.2130189,24.5568477,118.2135349,24.556432
R5409,立交桥,立交桥,118.2135349,24.556432,118.2144036,24.5559265
R5410,立交桥,立交桥,118.2174722,24.5544145,118.2178551,24.5543505
R5411,434县道（北向南）右转 滨海东大道（东向西）,434县道（北向南）右转 滨海东大道（东向西）,118.2348999,24.5489654,118.2347691,24.5486631
R5412,滨海东大道（西向东）右转434县道,滨海东大道（西向东）右转434县道,118.2343403,24.5483164,118.2345793,24.5482133
R5413,434县道右转滨海东大道（西向东）,434县道右转滨海东大道（西向东）,118.2349041,24.5477937,118.2350206,24.5479823
R5414,滨海东大道,滨海东大道,118.2633724,24.5547514,118.2637336,24.5548617
R5415,滨海东大道,滨海东大道,118.2637336,24.5548617,118.2640802,24.555072
R5416,滨海东大道,滨海东大道,118.2640802,24.555072,118.264917,24.5555795
R5417,滨海东大道,滨海东大道,118.2641138,24.5555775,118.2637705,24.5553762
R5418,滨海东大道,滨海东大道,118.2637705,24.5553762,118.2635354,24.5552282
R5419,蓬莱路（东到西）,蓬莱路（东到西）,118.2588497,24.5648319,118.2578871,24.5649761
R5420,蓬莱路（东到西）,蓬莱路（东到西）,118.2578871,24.5649761,118.2566057,24.5649828
R5421,蓬莱路（东到西）,蓬莱路（东到西）,118.2566057,24.5649828,118.2563927,24.5649791
R5422,蓬莱路（东到西）,蓬莱路（东到西）,118.2563927,24.5649791,118.2551396,24.5649547
R5423,蓬莱路（西向东）,蓬莱路（西向东）,118.2490319,24.5645676,118.2539798,24.5645706
R5424,蓬莱路（西向东）,蓬莱路（西向东）,118.2564893,24.5645283,118.2578871,24.5645448
R5425,蓬莱路,蓬莱路,118.2578871,24.5645448,118.2588922,24.564678
R5426,滨海东大道（东向西）右转434县道（南向北）,滨海东大道（东向西）右转434县道（南向北）,118.2353635,24.5483894,118.2351619,24.548517
R5427,蓬莱路（西向东）,蓬莱路（西向东）,118.2438508,24.5647201,118.2446571,24.5645977
R5428,翔安大道辅路（北向南）右转新店路（东向西）,翔安大道辅路（北向南）右转新店路（东向西）,118.2342765,24.6146216,118.2336774,24.6135774
R5429,新店路（西向东）右转翔安大道辅路（北向南）,新店路（西向东）右转翔安大道辅路（北向南）,118.2314107,24.6108638,118.2319603,24.6108754
R5430,仙岳路辅路（东向西）右转湖滨东路（南向北）,仙岳路辅路（东向西）右转湖滨东路（南向北）,118.0981342,24.4932166,118.0980314,24.4932423
R5431,湖滨东路（北向南）右转仙岳路辅路（东向西）,湖滨东路（北向南）右转仙岳路辅路（东向西）,118.0974974,24.4936375,118.0975,24.4933881
R5432,莲岳路（南向北）右转仙岳路辅路（西向东）,莲岳路（南向北）右转仙岳路辅路（西向东）,118.1099525,24.495734,118.1099353,24.4959129
R5433,仙岳路辅路（西向东）右转莲岳路（北向南）,仙岳路辅路（西向东）右转莲岳路（北向南）,118.1093433,24.4960128,118.1094634,24.4959929
R5434,仙岳路辅路（西向东）右转湖滨东路（北向南）,仙岳路辅路（西向东）右转湖滨东路（北向南）,118.0973928,24.492725,118.0975895,24.4926961
R5435,湖滨东路（南向北）右转仙岳路辅路（西向东）,湖滨东路（南向北）右转仙岳路辅路（西向东）,118.0980694,24.492492,118.0980758,24.4926536
R5436,立交桥,立交桥,118.0878423,24.4920313,118.0878426,24.4918487
R5437,滨湖路,滨湖路,118.0424291,24.4982809,118.0420741,24.4980145
R5438,滨湖路,滨湖路,118.0431803,24.4991392,118.0431335,24.4992187
R5439,立交桥,立交桥,118.1001202,24.5906612,118.099546,24.5910117
R5440,立交桥,立交桥,118.2270635,24.6646219,118.2273399,24.6649191
R5441,立交桥,立交桥,118.2277713,24.6635924,118.2280191,24.6633319
R5442,思明南路（北向南）,思明南路（北向南）,118.0886373,24.4424882,118.0887017,24.4423573
R5443,环岛东路（南向北）-凤头路,环岛东路（南向北）-凤头路,118.190962,24.512792,118.1911205,24.5128169
R5444,未知路段,未知路段,118.1936731,24.5054691,118.1935229,24.5054541
R5445,环岛东路（南向北）-观音山旅游商业街,环岛东路（南向北）-观音山旅游商业街,118.1935229,24.5054541,118.1931669,24.5055884
R5446,环岛东路,环岛东路,118.1918472,24.4971544,118.1916502,24.496831
R5447,环岛东路,环岛东路,118.1878063,24.5186547,118.1878229,24.5185336
R5448,环岛东路,环岛东路,118.1882341,24.5180444,118.1884106,24.5176413
R5449,湖明路（南向北）,湖明路（南向北）,118.113324,24.4788263,118.113244,24.4788687
R5450,湖明路（南向北）,湖明路（南向北）,118.113244,24.4788687,118.1130993,24.4790074
R5451,湖明路（南向北）,湖明路（南向北）,118.1120897,24.4821,118.1115902,24.4836871
R5452,湖明路北延桥,湖明路北延桥,118.1103593,24.4872717,118.1103204,24.4873629
R5453,湖明路北延桥,湖明路北延桥,118.1096141,24.4885966,118.109613,24.4885317
R5454,湖明路北延桥,湖明路北延桥,118.109613,24.4885317,118.1096362,24.4884743
R5455,湖明路（北向南）,湖明路（北向南）,118.1102708,24.4872466,118.110376,24.4870974
R5456,湖明路（北向南）,湖明路（北向南）,118.112034,24.4820847,118.1124793,24.480684
R5457,湖明路（北向南）,湖明路（北向南）,118.113071,24.4788225,118.1130641,24.4787636
R5458,阳光路,阳光路,118.0171657,24.5260574,118.0164903,24.5256707
R5459,阳光路,阳光路,118.0135953,24.5242201,118.0135107,24.52418
R5460,阳光路,阳光路,118.0135107,24.52418,118.013237,24.52405
R5461,阳光路,阳光路,117.9893899,24.5166405,117.98378,24.516863
R5462,阳光西路,阳光西路,117.9817605,24.5170443,117.9816338,24.5170562
R5463,阳光西路,阳光西路,117.9816338,24.5170562,117.9805967,24.5172016
R5464,阳光西路,阳光西路,117.9747588,24.5180685,117.9719716,24.5184919
R5465,汀溪街,汀溪街,118.1295171,24.7900196,118.1293166,24.7905031
R5466,汀溪街,汀溪街,118.1293166,24.7905031,118.1290995,24.7910014
R5467,414县道,414县道,118.1274866,24.8122666,118.1275374,24.812497
R5468,414县道,414县道,118.1447597,24.8323632,118.1449988,24.8325243
R5469,414县道,414县道,118.1506905,24.8375922,118.1509206,24.8378709
R5470,414县道,414县道,118.1594774,24.8446315,118.1600562,24.844881
R5471,414县道,414县道,118.1601436,24.8449478,118.1602391,24.8450209
R5472,414、305县道,414、305县道,118.1747771,24.852042,118.1759833,24.8523352
R5473,公园西路,公园西路,118.0847143,24.4638586,118.0840007,24.4628617
R5474,公园西路,公园西路,118.0837684,24.4625329,118.0829901,24.461385
R5475,大学路（东向西）,大学路（东向西）,118.097634,24.4351597,118.0969697,24.4353437
R5476,大学路（西向东）,大学路（西向东）,118.0968495,24.4353097,118.0973509,24.435166
R5477,故宫路,故宫路,118.0773239,24.4690151,118.0773686,24.4689486
R5478,故宫路,故宫路,118.0773686,24.4689486,118.0773928,24.4688697
R5479,故宫路,故宫路,118.0773928,24.4688697,118.0781201,24.4664991
R5480,故宫路,故宫路,118.0781201,24.4664991,118.0787238,24.4645677
R5481,故宫路,故宫路,118.0789743,24.4637862,118.0790381,24.4635921
R5482,故宫路,故宫路,118.0790381,24.4635921,118.0791931,24.4627709
R5483,大同路,大同路,118.0788276,24.4601943,118.0782763,24.4606089
R5484,大同路,大同路,118.0745544,24.459699,118.074232,24.4596342
R5485,大同路,大同路,118.0709484,24.4586753,118.0704559,24.4583854
R5486,美湖路,美湖路,118.0838175,24.4707183,118.0838335,24.4706566
R5487,美湖路,美湖路,118.0838335,24.4706566,118.0846621,24.468296
R5488,美头山路,美头山路,118.0846621,24.468296,118.0849378,24.4674003
R5489,华光路,华光路,118.1074975,24.5199803,118.1075162,24.5181745
R5490,华光路,华光路,118.1075255,24.5163432,118.1075435,24.5142533
R5491,华光路,华光路,118.1075435,24.5142533,118.107545,24.5141408
R5492,华光路,华光路,118.107545,24.5141408,118.1075783,24.5120259
R5493,兴隆路,兴隆路,118.1075783,24.5120259,118.1056567,24.5119996
R5494,兴隆路,兴隆路,118.1036329,24.5113787,118.1035589,24.5113759
R5495,兴隆路,兴隆路,118.1035589,24.5113759,118.1021158,24.511351
R5496,兴隆路,兴隆路,118.1005883,24.5113294,118.0972813,24.5112935
R5497,兴隆路,兴隆路,118.0924995,24.5113159,118.0918525,24.5113299
R5498,兴隆路,兴隆路,118.0917478,24.5113299,118.0887539,24.5110456
R5499,兴隆路,兴隆路,118.0884623,24.5110862,118.0882312,24.5111166
R5500,华昌路,华昌路,118.0939517,24.5198582,118.0937299,24.5189852
R5501,华昌路,华昌路,118.0931749,24.5167411,118.0927253,24.5150071
R5502,华昌路,华昌路,118.0924156,24.513866,118.0917478,24.5113299
R5503,华泰路,华泰路,118.100561,24.5163396,118.1005755,24.5156055
R5504,华泰路,华泰路,118.1006061,24.5142267,118.1005883,24.5113294
R5505,华泰路,华泰路,118.1005883,24.5113294,118.1006099,24.5093149
R5506,华泰路,华泰路,118.0990808,24.5068525,118.0989608,24.5060397
R5507,华泰路,华泰路,118.0987721,24.5047618,118.09877,24.5047157
R5508,华泰路,华泰路,118.09877,24.5047157,118.0986683,24.5038156
R5509,角滨路,角滨路,118.0757804,24.4685927,118.0757967,24.4685173
R5510,角滨路,角滨路,118.0757967,24.4685173,118.0758211,24.4684143
R5511,角滨路,角滨路,118.0758211,24.4684143,118.0763871,24.4660207
R5512,角滨路,角滨路,118.0763871,24.4660207,118.0767507,24.4649505
R5513,角滨路,角滨路,118.0772094,24.4633982,118.0772714,24.463201
R5514,中山路,中山路,118.0700108,24.4554731,118.0699625,24.4556473
R5515,中山路,中山路,118.0702077,24.4559924,118.0698894,24.4559181
R5516,莲花北路,莲花北路,118.1294217,24.4951184,118.1293786,24.4949322
R5517,莲花北路,莲花北路,118.1293786,24.4949322,118.1293533,24.4948174
R5518,莲花北路,莲花北路,118.1293533,24.4948174,118.129565,24.4937764
R5519,莲花北路,莲花北路,118.1285069,24.4912868,118.1280055,24.4907116
R5520,莲花北路,莲花北路,118.1248535,24.4874726,118.1238247,24.4875343
R5521,长青路,长青路,118.1197648,24.4880002,118.1196178,24.488071
R5522,长青路,长青路,118.1196178,24.488071,118.1195321,24.4881581
R5523,长青路,长青路,118.1195321,24.4881581,118.1185608,24.4889464
R5524,长青路,长青路,118.1185608,24.4889464,118.1179124,24.4909913
R5525,长青路,长青路,118.1179124,24.4909913,118.117887,24.4910645
R5526,长青路,长青路,118.117887,24.4910645,118.1173476,24.4926244
R5527,松柏路,松柏路,118.1168875,24.4941312,118.1155194,24.4937643
R5528,体育路,体育路,118.1115559,24.4927179,118.1114634,24.4926929
R5529,体育路,体育路,118.1114634,24.4926929,118.1084774,24.4918858
R5530,体育路,体育路,118.1084774,24.4918858,118.1058941,24.4911876
R5531,体育路,体育路,118.0994685,24.4894508,118.0993721,24.4894247
R5532,体育路,体育路,118.0993721,24.4894247,118.0980955,24.4890773
R5533,体育路,体育路,118.0918163,24.4873823,118.0903844,24.4869953
R5534,嘉园路,嘉园路,118.1035092,24.5184146,118.103585,24.5184433
R5535,嘉园路,嘉园路,118.103585,24.5184433,118.1038548,24.5185457
R5536,嘉园路,嘉园路,118.1074975,24.5199803,118.1081187,24.5203363
R5537,海天路,海天路,118.0863911,24.5073365,118.0867193,24.5073123
R5538,海天路,海天路,118.0867193,24.5073123,118.0869877,24.5072095
R5539,海天路,海天路,118.088638,24.5071882,118.0895627,24.5071763
R5540,海天路,海天路,118.0924749,24.5071948,118.0932881,24.5071882
R5541,湖光路,湖光路,118.0948916,24.4756624,118.0971302,24.4779672
R5542,湖光路,湖光路,118.0996646,24.4787001,118.102101,24.4793346
R5543,湖光路,湖光路,118.1046813,24.4800065,118.1048032,24.4800382
R5544,湖光路,湖光路,118.1048032,24.4800382,118.1065414,24.4805088
R5545,湖光路,湖光路,118.1089049,24.4811771,118.1093274,24.4812822
R5546,湖光路,湖光路,118.112034,24.4820847,118.1120897,24.4821
R5547,莲景二路,莲景二路,118.1120897,24.4821,118.1124553,24.4821735
R5548,常明路,常明路,118.1142003,24.4874946,118.114312,24.4875436
R5549,常明路,常明路,118.114312,24.4875436,118.1154957,24.4880628
R5550,华昌路,华昌路,118.0924995,24.5113159,118.0924749,24.5082125
R5551,华昌路,华昌路,118.0924749,24.5071948,118.0924576,24.5051858
R5552,华昌路,华昌路,118.092464,24.5048221,118.0924224,24.5046639
R5553,南山路（西向东）,南山路（西向东）,118.0924224,24.5046639,118.0929374,24.5047075
R5554,南山路（西向东）,南山路（西向东）,118.09877,24.5047157,118.1006363,24.5044807
R5555,开元路,开元路,118.0677671,24.45893,118.0679201,24.4590059
R5556,开元路,开元路,118.0679201,24.4590059,118.0690974,24.4589524
R5557,开元路,开元路,118.0704035,24.4596067,118.0712532,24.4598704
R5558,西堤南三路,西堤南三路,118.0685419,24.46801,118.0687304,24.4678787
R5559,西堤南三路,西堤南三路,118.0701116,24.4665319,118.0702373,24.4664068
R5560,西堤南三路,西堤南三路,118.0702373,24.4664068,118.0707933,24.4658534
R5561,禾祥西路,禾祥西路,118.0739544,24.4658426,118.0740515,24.4658427
R5562,禾祥西路,禾祥西路,118.0740515,24.4658427,118.0749319,24.4658968
R5563,禾祥西路,禾祥西路,118.0763871,24.4660207,118.0771776,24.4662389
R5564,禾祥西路,禾祥西路,118.0781201,24.4664991,118.0793597,24.4668097
R5565,禾祥西路,禾祥西路,118.0808849,24.4671919,118.0826639,24.467692
R5566,禾祥西路,禾祥西路,118.0826639,24.467692,118.0846621,24.468296
R5567,禾祥西路,禾祥西路,118.0846621,24.468296,118.087102,24.4690013
R5568,禾祥西路,禾祥西路,118.087102,24.4690013,118.0886692,24.4695356
R5569,禾祥西路,禾祥西路,118.0886692,24.4695356,118.0910919,24.47029
R5570,禾祥西路,禾祥西路,118.0979869,24.4714507,118.098072,24.4714657
R5571,禾祥东路,禾祥东路,118.098072,24.4714657,118.1016414,24.4723927
R5572,禾祥东路,禾祥东路,118.1016414,24.4723927,118.1017841,24.47243
R5573,禾祥东路,禾祥东路,118.1027355,24.4726805,118.1032788,24.4728236
R5574,禾祥东路,禾祥东路,118.1082101,24.4742363,118.1083305,24.4742783
R5575,禾祥东路,禾祥东路,118.1083305,24.4742783,118.1096352,24.4746415
R5576,曾厝垵北路,曾厝垵北路,118.1097841,24.4345631,118.112379,24.4342761
R5577,曾厝垵北路,曾厝垵北路,118.1136861,24.4340279,118.1148247,24.4335461
R5578,曾厝垵北路,曾厝垵北路,118.1158506,24.4329673,118.1171852,24.4323005
R5579,仙洞路,仙洞路,118.109617,24.5065217,118.109617,24.5066194
R5580,仙洞路,仙洞路,118.109617,24.5066194,118.1096182,24.50677
R5581,天湖路,天湖路,118.0864358,24.4725334,118.0863524,24.4725285
R5582,天湖路,天湖路,118.0863524,24.4725285,118.0853968,24.4724053
R5583,豆仔尾路-天湖路,豆仔尾路-天湖路,118.0836002,24.4721736,118.0813691,24.4718977
R5584,升平路,升平路,118.0691141,24.4567123,118.0697994,24.4569461
R5585,升平路-大中路,升平路-大中路,118.070913,24.457361,118.0718195,24.4577288
R5586,大中路,大中路,118.072745,24.4576446,118.0734867,24.4566715
R5587,悦华路,悦华路,118.1075255,24.5163432,118.1057161,24.516361
R5588,悦华路,悦华路,118.1036466,24.5163427,118.103545,24.5163353
R5589,悦华路,悦华路,118.103545,24.5163353,118.1020498,24.516338
R5590,悦华路,悦华路,118.100561,24.5163396,118.0996744,24.5163364
R5591,悦华路,悦华路,118.0931749,24.5167411,118.0899462,24.51648
R5592,悦华路,悦华路,118.0899462,24.51648,118.089646,24.5164711
R5593,枋湖东路,枋湖东路,118.146592,24.5245437,118.1466542,24.5243352
R5594,枋湖东路,枋湖东路,118.1466542,24.5243352,118.1469704,24.5231602
R5595,枋湖路,枋湖路,118.1482006,24.5178921,118.1467396,24.5175946
R5596,枋湖路,枋湖路,118.1437559,24.5169871,118.1435703,24.5169612
R5597,枋湖路,枋湖路,118.1435703,24.5169612,118.1408752,24.5166431
R5598,枋湖路,枋湖路,118.1367932,24.5161528,118.1348239,24.5158465
R5599,兴隆路,兴隆路,118.1099293,24.5101836,118.1098577,24.5102624
R5600,立交桥环路,立交桥环路,118.1096568,24.5103495,118.1095617,24.5103523
R5601,立交桥环路,立交桥环路,118.1093834,24.5102958,118.1092999,24.5102287
R5602,立交桥环路,立交桥环路,118.1092456,24.509847,118.1093135,24.5097568
R5603,立交桥环路,立交桥环路,118.1096415,24.5096479,118.1097404,24.5096705
R5604,立交桥环路,立交桥环路,118.1099024,24.5097804,118.1099623,24.509878
R5605,兴隆路,兴隆路,118.1099858,24.5099878,118.1099733,24.5100894
R5606,槟榔路,槟榔路,118.1018492,24.4846302,118.1019788,24.4846974
R5607,槟榔路,槟榔路,118.1019788,24.4846974,118.1034989,24.4854773
R5608,槟榔路,槟榔路,118.1071796,24.4864032,118.1076809,24.4865381
R5609,槟榔路,槟榔路,118.1102708,24.4872466,118.1103593,24.4872717
R5610,槟榔路,槟榔路,118.1103593,24.4872717,118.1134998,24.4881616
R5611,槟榔路,槟榔路,118.1137911,24.4882775,118.1138886,24.4883225
R5612,思明北路,思明北路,118.0744324,24.4626244,118.0744578,24.4618607
R5613,思明北路,思明北路,118.0744775,24.4612669,118.0745544,24.459699
R5614,思明北路,思明北路,118.0745544,24.459699,118.0745608,24.4593837
R5615,思明南路,思明南路,118.0753927,24.4583491,118.0758346,24.4579396
R5616,思明南路,思明南路,118.0762766,24.4567052,118.0763688,24.4560943
R5617,思明南路（南向北）,思明南路（南向北）,118.0784355,24.4535553,118.0784797,24.4534834
R5618,思明南路（南向北）,思明南路（南向北）,118.0784797,24.4534834,118.078762,24.452933
R5619,思明南路（南向北）,思明南路（南向北）,118.082572,24.4465997,118.0826297,24.4465621
R5620,思明南路（南向北）,思明南路（南向北）,118.0826297,24.4465621,118.0829056,24.4463413
R5621,思明南路（南向北）,思明南路（南向北）,118.0829056,24.4463413,118.0829411,24.4463129
R5622,思明南路（南向北）,思明南路（南向北）,118.0829411,24.4463129,118.0834311,24.4458979
R5623,思明南路（南向北）,思明南路（南向北）,118.0845819,24.4446735,118.0854417,24.4439251
R5624,嘉莲路,嘉莲路,118.1285069,24.4912868,118.1278249,24.4918155
R5625,金泰路,金泰路,118.1493543,24.5015674,118.1495446,24.5014696
R5626,金泰路,金泰路,118.1496418,24.5012635,118.1490436,24.4993905
R5627,金泰路,金泰路,118.1477008,24.4952945,118.147648,24.4951333
R5628,金泰路,金泰路,118.1463757,24.4912402,118.1463158,24.4910857
R5629,兴隆路,兴隆路,118.1099858,24.5099878,118.1106845,24.5098172
R5630,兴隆路,兴隆路,118.1106845,24.5098172,118.1128636,24.5097406
R5631,兴隆路,兴隆路,118.115642,24.5109802,118.1157968,24.5110466
R5632,兴隆路,兴隆路,118.1157968,24.5110466,118.116033,24.511148
R5633,兴隆路（东向西）,兴隆路（东向西）,118.116033,24.511148,118.1162389,24.511317
R5634,兴隆路（东向西）,兴隆路（东向西）,118.1190527,24.512643,118.1193393,24.5128414
R5635,兴隆路（东向西）,兴隆路（东向西）,118.1212257,24.5134868,118.1213351,24.5135354
R5636,兴隆路（东向西）,兴隆路（东向西）,118.1213351,24.5135354,118.1231058,24.5141049
R5637,兴隆路（西向东）,兴隆路（西向东）,118.1231058,24.5141049,118.1230008,24.5139874
R5638,兴隆路（西向东）,兴隆路（西向东）,118.1213301,24.5133834,118.1198439,24.5128891
R5639,兴隆路（西向东）,兴隆路（西向东）,118.1190527,24.512643,118.1183745,24.5120774
R5640,斗西路,斗西路,118.0795542,24.4712513,118.079743,24.4706859
R5641,斗西路,斗西路,118.0800164,24.469846,118.080044,24.4697557
R5642,斗西路,斗西路,118.080044,24.4697557,118.0800733,24.469692
R5643,斗西路,斗西路,118.0800733,24.469692,118.0801045,24.4695958
R5644,斗西路,斗西路,118.0801045,24.4695958,118.0808849,24.4671919
R5645,斗西路,斗西路,118.0808849,24.4671919,118.0815385,24.465165
R5646,斗西路,斗西路,118.0817871,24.4643939,118.0819055,24.4642316
R5647,斗西路,斗西路,118.0819055,24.4642316,118.0830306,24.4634102
R5648,风屿路,风屿路,118.1071796,24.4864032,118.1076944,24.4848826
R5649,风屿路,风屿路,118.1089049,24.4811771,118.1099341,24.4779496
R5650,风屿路,风屿路,118.1099341,24.4779496,118.1099633,24.4778631
R5651,Y305,Y305,117.9959414,24.6394119,117.9961686,24.6389613
R5652,Y305,Y305,118.0064684,24.6310707,118.0065594,24.6311235
R5653,白虎岩路,白虎岩路,118.0176036,24.6416072,118.0175139,24.6415708
R5654,白虎岩路,白虎岩路,118.0175139,24.6415708,118.0149441,24.6439192
R5655,疑似错误路段,疑似错误路段,118.007912,24.654236,118.007744,24.654367
R5656,疑似错误路段,疑似错误路段,118.007744,24.654367,118.007217,24.654596
R5657,东港路,东港路,118.0722947,24.4838704,118.071909,24.4842948
R5658,东港路（北向南）,东港路（北向南）,118.072011,24.4840562,118.0723558,24.483671
R5659,曾厝垵西路,曾厝垵西路,118.1094181,24.4315722,118.1094423,24.431688
R5660,曾厝垵西路,曾厝垵西路,118.1094423,24.431688,118.1094509,24.4317933
R5661,曾厝垵西路,曾厝垵西路,118.1094509,24.4317933,118.1095507,24.4326944
R5662,曾厝垵西路,曾厝垵西路,118.1097841,24.4345631,118.1098202,24.4347154
R5663,曾厝垵西路,曾厝垵西路,118.1109429,24.4364906,118.1112761,24.4366944
R5664,立交桥,立交桥,118.1328036,24.4956174,118.1328837,24.4958405
R5665,立交桥,立交桥,118.1328663,24.4962928,118.1328166,24.4965104
R5666,立交桥,立交桥,118.1328166,24.4965104,118.1326567,24.4971499
R5667,立交桥,立交桥,118.1335317,24.5003326,118.1342872,24.5007723
R5668,中埔路,中埔路,118.1082931,24.5443188,118.1080091,24.5442252
R5669,金湫路,金湫路,118.169342,24.5035517,118.1693635,24.5023801
R5670,金湫路,金湫路,118.1679908,24.4971127,118.167953,24.4958038
R5671,金湫路,金湫路,118.1678887,24.4944369,118.1677656,24.4942661
R5672,金湫路,金湫路,118.1655498,24.4898532,118.1654937,24.4895454
R5673,金湫路,金湫路,118.1651675,24.487676,118.1651419,24.4875218
R5674,镇邦路,镇邦路,118.07123,24.4582383,118.0709175,24.4579912
R5675,镇邦路,镇邦路,118.070913,24.457361,118.0710425,24.4571188
R5676,水仙路,水仙路,118.0714839,24.4561622,118.0714717,24.4553379
R5677,水仙路,水仙路,118.0711397,24.4548171,118.070957,24.454651
R5678,水仙路,水仙路,118.070957,24.454651,118.0707495,24.454497
R5679,民族路,民族路,118.0760907,24.4492292,118.0769723,24.4483809
R5680,寿山路,寿山路,118.0770313,24.4482771,118.0769376,24.4482556
R5681,寿山路-骛江道,寿山路-骛江道,118.0767743,24.4481612,118.0767338,24.4481359
R5682,西堤路,西堤路,118.0670091,24.4636423,118.0671198,24.4639072
R5683,西堤路,西堤路,118.0671198,24.4639072,118.0672728,24.4642589
R5684,西堤路,西堤路,118.0674892,24.4654271,118.06749,24.4657495
R5685,西堤路-西堤南路,西堤路-西堤南路,118.0685419,24.46801,118.068957,24.4688224
R5686,长虹路,长虹路,118.0968331,24.5202825,118.0966532,24.5216466

R5688,枋钟路变道（东向西）,枋钟路变道（东向西）,118.1413059,24.5390771,118.1414433,24.5388853
R5689,枋钟路掉头,枋钟路掉头,118.1414433,24.5388853,118.1414484,24.5387876
R5690,枋钟路变道（西向东）,枋钟路变道（西向东）,118.1414484,24.5387876,118.1415616,24.5386203
R5691,岩前路,岩前路,118.1640567,24.4625784,118.1639449,24.4625213
R5692,岩前路,岩前路,118.1639449,24.4625213,118.1638252,24.4624601
R5693,岩前路,岩前路,118.1604448,24.4614476,118.1602977,24.4615398
R5694,岩前路,岩前路,118.1599838,24.4618136,118.1599871,24.4615815
R5695,岩前路,岩前路,118.1600786,24.4608554,118.1601081,24.4610548
R5696,思明北路（南向北）,思明北路（南向北）,118.0744775,24.4612669,118.074853,24.4627179
